District,Year,Crop,Target Column,Forecasted Value
Aurangabad,2019,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),46.15908927827763
Aurangabad,2020,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),47.03055121058052
Aurangabad,2021,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),28.019808682201035
Aurangabad,2022,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),13.027936181467528
Aurangabad,2023,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),18.623036208015012
Aurangabad,2025,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),39.58582250291715
Aurangabad,2030,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),47.03055121058052
Aurangabad,2035,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),52.861078396410065
Aurangabad,2040,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),61.33022881220725
Aurangabad,2045,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),58.63571964602201
Aurangabad,2050,Minor Pulses,MINOR PULSES PRODUCTION (1000 tons),61.33022881220725
Aurangabad,2017,Minor Pulses,MINOR PULSES YIELD (Kg per ha),72.0526375139481
Aurangabad,2018,Minor Pulses,MINOR PULSES YIELD (Kg per ha),75.0200821668753
Aurangabad,2019,Minor Pulses,MINOR PULSES YIELD (Kg per ha),238.0954900584577
Aurangabad,2020,Minor Pulses,MINOR PULSES YIELD (Kg per ha),238.25979172708543
Aurangabad,2021,Minor Pulses,MINOR PULSES YIELD (Kg per ha),155.01263490347725
Aurangabad,2022,Minor Pulses,MINOR PULSES YIELD (Kg per ha),104.01506017026087
Aurangabad,2023,Minor Pulses,MINOR PULSES YIELD (Kg per ha),109.01273559942004
Aurangabad,2025,Minor Pulses,MINOR PULSES YIELD (Kg per ha),213.86217147568928
Aurangabad,2030,Minor Pulses,MINOR PULSES YIELD (Kg per ha),273.9885316716147
Aurangabad,2035,Minor Pulses,MINOR PULSES YIELD (Kg per ha),288.04885730599887
Aurangabad,2040,Minor Pulses,MINOR PULSES YIELD (Kg per ha),294.9956498192739
Aurangabad,2045,Minor Pulses,MINOR PULSES YIELD (Kg per ha),293.9995283853702
Aurangabad,2050,Minor Pulses,MINOR PULSES YIELD (Kg per ha),318.9746180996818
Aurangabad,2017,Groundnut,GROUNDNUT AREA (1000 ha),63.96710146328467
Aurangabad,2018,Groundnut,GROUNDNUT AREA (1000 ha),41.98403388532214
Aurangabad,2019,Groundnut,GROUNDNUT AREA (1000 ha),41.99097432870905
Aurangabad,2020,Groundnut,GROUNDNUT AREA (1000 ha),31.036495368676157
Aurangabad,2021,Groundnut,GROUNDNUT AREA (1000 ha),23.993436481566178
Aurangabad,2022,Groundnut,GROUNDNUT AREA (1000 ha),25.063480226472258
Aurangabad,2023,Groundnut,GROUNDNUT AREA (1000 ha),27.038626027128362
Aurangabad,2025,Groundnut,GROUNDNUT AREA (1000 ha),30.98973252744028
Aurangabad,2030,Groundnut,GROUNDNUT AREA (1000 ha),26.99475488707954
Aurangabad,2035,Groundnut,GROUNDNUT AREA (1000 ha),26.939414261779966
Aurangabad,2040,Groundnut,GROUNDNUT AREA (1000 ha),30.993438974477318
Aurangabad,2045,Groundnut,GROUNDNUT AREA (1000 ha),28.020282444269164
Aurangabad,2050,Groundnut,GROUNDNUT AREA (1000 ha),31.00046397108356
Aurangabad,2017,Groundnut,GROUNDNUT PRODUCTION (1000 tons),13.000548602069749
Aurangabad,2018,Groundnut,GROUNDNUT PRODUCTION (1000 tons),17.99917104577063
Aurangabad,2019,Groundnut,GROUNDNUT PRODUCTION (1000 tons),16.00043315664253
Aurangabad,2020,Groundnut,GROUNDNUT PRODUCTION (1000 tons),13.98462344820521
Aurangabad,2021,Groundnut,GROUNDNUT PRODUCTION (1000 tons),12.998135067713958
Aurangabad,2022,Groundnut,GROUNDNUT PRODUCTION (1000 tons),4.999173679155897
Aurangabad,2023,Groundnut,GROUNDNUT PRODUCTION (1000 tons),3.0002782864288124
Aurangabad,2025,Groundnut,GROUNDNUT PRODUCTION (1000 tons),19.000460036820446
Aurangabad,2030,Groundnut,GROUNDNUT PRODUCTION (1000 tons),12.00028247798708
Aurangabad,2035,Groundnut,GROUNDNUT PRODUCTION (1000 tons),15.000656922370483
Aurangabad,2040,Groundnut,GROUNDNUT PRODUCTION (1000 tons),10.999267469483387
Aurangabad,2045,Groundnut,GROUNDNUT PRODUCTION (1000 tons),14.000952097000617
Aurangabad,2050,Groundnut,GROUNDNUT PRODUCTION (1000 tons),14.001987050882711
Aurangabad,2017,Groundnut,GROUNDNUT YIELD (Kg per ha),202.98867103834934
Aurangabad,2018,Groundnut,GROUNDNUT YIELD (Kg per ha),428.9970060069461
Aurangabad,2019,Groundnut,GROUNDNUT YIELD (Kg per ha),382.0048930934519
Aurangabad,2020,Groundnut,GROUNDNUT YIELD (Kg per ha),386.5758763824649
Aurangabad,2021,Groundnut,GROUNDNUT YIELD (Kg per ha),549.9894378786759
Aurangabad,2022,Groundnut,GROUNDNUT YIELD (Kg per ha),196.02067419655015
Aurangabad,2023,Groundnut,GROUNDNUT YIELD (Kg per ha),93.00416008504821
Aurangabad,2025,Groundnut,GROUNDNUT YIELD (Kg per ha),617.0018538332494
Aurangabad,2030,Groundnut,GROUNDNUT YIELD (Kg per ha),435.00346240396567
Aurangabad,2035,Groundnut,GROUNDNUT YIELD (Kg per ha),579.0174501374025
Aurangabad,2040,Groundnut,GROUNDNUT YIELD (Kg per ha),364.0170894075202
Aurangabad,2045,Groundnut,GROUNDNUT YIELD (Kg per ha),498.0204825773095
Aurangabad,2050,Groundnut,GROUNDNUT YIELD (Kg per ha),434.11550682710526
Aurangabad,2017,Sesamum,SESAMUM AREA (1000 ha),8.003062309707012
Aurangabad,2018,Sesamum,SESAMUM AREA (1000 ha),6.000166132121101
Aurangabad,2019,Sesamum,SESAMUM AREA (1000 ha),5.99990526767862
Aurangabad,2020,Sesamum,SESAMUM AREA (1000 ha),6.000166132121101
Aurangabad,2021,Sesamum,SESAMUM AREA (1000 ha),3.005466310512503
Aurangabad,2022,Sesamum,SESAMUM AREA (1000 ha),1.986083374936079
Aurangabad,2023,Sesamum,SESAMUM AREA (1000 ha),3.0049542361472747
Aurangabad,2025,Sesamum,SESAMUM AREA (1000 ha),4.001215889822749
Aurangabad,2030,Sesamum,SESAMUM AREA (1000 ha),5.002942085190759
Aurangabad,2035,Sesamum,SESAMUM AREA (1000 ha),4.001215889822749
Aurangabad,2040,Sesamum,SESAMUM AREA (1000 ha),4.004044535470224
Aurangabad,2045,Sesamum,SESAMUM AREA (1000 ha),4.984715335716192
Aurangabad,2050,Sesamum,SESAMUM AREA (1000 ha),4.984715335716192
Aurangabad,2017,Sesamum,SESAMUM PRODUCTION (1000 tons),1.000003114939548
Aurangabad,2018,Sesamum,SESAMUM PRODUCTION (1000 tons),0.9999998737486799
Aurangabad,2019,Sesamum,SESAMUM PRODUCTION (1000 tons),1.0000005610168161
Aurangabad,2020,Sesamum,SESAMUM PRODUCTION (1000 tons),0.9999998737486799
Aurangabad,2021,Sesamum,SESAMUM PRODUCTION (1000 tons),-1.304800653980794e-07
Aurangabad,2022,Sesamum,SESAMUM PRODUCTION (1000 tons),9.473044879536551e-07
Aurangabad,2023,Sesamum,SESAMUM PRODUCTION (1000 tons),7.248361205699461e-07
Aurangabad,2025,Sesamum,SESAMUM PRODUCTION (1000 tons),0.9999999696185612
Aurangabad,2030,Sesamum,SESAMUM PRODUCTION (1000 tons),0.9999992856917541
Aurangabad,2035,Sesamum,SESAMUM PRODUCTION (1000 tons),0.9999999792367299
Aurangabad,2040,Sesamum,SESAMUM PRODUCTION (1000 tons),0.9999994177162596
Aurangabad,2045,Sesamum,SESAMUM PRODUCTION (1000 tons),1.000001728200175
Aurangabad,2050,Sesamum,SESAMUM PRODUCTION (1000 tons),1.000001728200175
Aurangabad,2017,Sesamum,SESAMUM YIELD (Kg per ha),182.01473330758452
Aurangabad,2018,Sesamum,SESAMUM YIELD (Kg per ha),143.0233124294768
Aurangabad,2019,Sesamum,SESAMUM YIELD (Kg per ha),163.9789579101354
Aurangabad,2020,Sesamum,SESAMUM YIELD (Kg per ha),141.84264872856642
Aurangabad,2021,Sesamum,SESAMUM YIELD (Kg per ha),118.00543125846298
Aurangabad,2022,Sesamum,SESAMUM YIELD (Kg per ha),187.97038119280526
Aurangabad,2023,Sesamum,SESAMUM YIELD (Kg per ha),160.0049003846414
Aurangabad,2025,Sesamum,SESAMUM YIELD (Kg per ha),171.0257933536508
Aurangabad,2030,Sesamum,SESAMUM YIELD (Kg per ha),156.00515397874437
Aurangabad,2035,Sesamum,SESAMUM YIELD (Kg per ha),162.99313871238124
Aurangabad,2040,Sesamum,SESAMUM YIELD (Kg per ha),135.9749419870134
Aurangabad,2045,Sesamum,SESAMUM YIELD (Kg per ha),279.997359140986
Aurangabad,2050,Sesamum,SESAMUM YIELD (Kg per ha),279.997359140986
Aurangabad,2017,Oilseeds,OILSEEDS AREA (1000 ha),381.8838344963606
Aurangabad,2018,Oilseeds,OILSEEDS AREA (1000 ha),370.0461403161296
Aurangabad,2019,Oilseeds,OILSEEDS AREA (1000 ha),157.09671222454517
Aurangabad,2020,Oilseeds,OILSEEDS AREA (1000 ha),184.5663236199445
Aurangabad,2021,Oilseeds,OILSEEDS AREA (1000 ha),133.00454049732593
Aurangabad,2022,Oilseeds,OILSEEDS AREA (1000 ha),167.67443438497892
Aurangabad,2023,Oilseeds,OILSEEDS AREA (1000 ha),109.9929484727938
Aurangabad,2025,Oilseeds,OILSEEDS AREA (1000 ha),149.9769185100369
Aurangabad,2030,Oilseeds,OILSEEDS AREA (1000 ha),170.8351530566796
Aurangabad,2035,Oilseeds,OILSEEDS AREA (1000 ha),170.0812108123477
Aurangabad,2040,Oilseeds,OILSEEDS AREA (1000 ha),170.07138592631068
Aurangabad,2045,Oilseeds,OILSEEDS AREA (1000 ha),172.00599546011725
Aurangabad,2050,Oilseeds,OILSEEDS AREA (1000 ha),160.22255500704878
Aurangabad,2017,Oilseeds,OILSEEDS PRODUCTION (1000 tons),17.00137948879364
Aurangabad,2018,Oilseeds,OILSEEDS PRODUCTION (1000 tons),22.00103117759474
Aurangabad,2019,Oilseeds,OILSEEDS PRODUCTION (1000 tons),20.001173159766985
Aurangabad,2020,Oilseeds,OILSEEDS PRODUCTION (1000 tons),17.00137948879364
Aurangabad,2021,Oilseeds,OILSEEDS PRODUCTION (1000 tons),15.00148490705439
Aurangabad,2022,Oilseeds,OILSEEDS PRODUCTION (1000 tons),7.001816290537962
Aurangabad,2023,Oilseeds,OILSEEDS PRODUCTION (1000 tons),33.00091315030172
Aurangabad,2025,Oilseeds,OILSEEDS PRODUCTION (1000 tons),65.00003864768014
Aurangabad,2030,Oilseeds,OILSEEDS PRODUCTION (1000 tons),64.00021593439608
Aurangabad,2035,Oilseeds,OILSEEDS PRODUCTION (1000 tons),62.000240609838905
Aurangabad,2040,Oilseeds,OILSEEDS PRODUCTION (1000 tons),54.000425558274394
Aurangabad,2045,Oilseeds,OILSEEDS PRODUCTION (1000 tons),55.00032761917776
Aurangabad,2050,Oilseeds,OILSEEDS PRODUCTION (1000 tons),74.55542648413967
Aurangabad,2017,Oilseeds,OILSEEDS YIELD (Kg per ha),45.036715912249306
Aurangabad,2018,Oilseeds,OILSEEDS YIELD (Kg per ha),59.02215313400319
Aurangabad,2019,Oilseeds,OILSEEDS YIELD (Kg per ha),128.00149556774676
Aurangabad,2020,Oilseeds,OILSEEDS YIELD (Kg per ha),114.05174617571589
Aurangabad,2021,Oilseeds,OILSEEDS YIELD (Kg per ha),114.05174617571589
Aurangabad,2022,Oilseeds,OILSEEDS YIELD (Kg per ha),42.071403572981716
Aurangabad,2023,Oilseeds,OILSEEDS YIELD (Kg per ha),303.0302409240305
Aurangabad,2025,Oilseeds,OILSEEDS YIELD (Kg per ha),434.0207980525375
Aurangabad,2030,Oilseeds,OILSEEDS YIELD (Kg per ha),374.00998566088964
Aurangabad,2035,Oilseeds,OILSEEDS YIELD (Kg per ha),361.9884042185618
Aurangabad,2040,Oilseeds,OILSEEDS YIELD (Kg per ha),316.0035579263843
Aurangabad,2045,Oilseeds,OILSEEDS YIELD (Kg per ha),319.0294713608491
Aurangabad,2050,Oilseeds,OILSEEDS YIELD (Kg per ha),481.1069439095733
Aurangabad,2017,Sugarcane,SUGARCANE AREA (1000 ha),9.000000028224674
Aurangabad,2018,Sugarcane,SUGARCANE AREA (1000 ha),13.000000012823545
Aurangabad,2019,Sugarcane,SUGARCANE AREA (1000 ha),11.000000015167773
Aurangabad,2020,Sugarcane,SUGARCANE AREA (1000 ha),11.000000015167773
Aurangabad,2021,Sugarcane,SUGARCANE AREA (1000 ha),10.000000022231738
Aurangabad,2022,Sugarcane,SUGARCANE AREA (1000 ha),7.00000006046585
Aurangabad,2023,Sugarcane,SUGARCANE AREA (1000 ha),8.000000037602792
Aurangabad,2025,Sugarcane,SUGARCANE AREA (1000 ha),10.000000022231738
Aurangabad,2030,Sugarcane,SUGARCANE AREA (1000 ha),13.000000012823545
Aurangabad,2035,Sugarcane,SUGARCANE AREA (1000 ha),14.00000001236755
Aurangabad,2040,Sugarcane,SUGARCANE AREA (1000 ha),19.000000001804114
Aurangabad,2045,Sugarcane,SUGARCANE AREA (1000 ha),20.999999998788283
Aurangabad,2050,Sugarcane,SUGARCANE AREA (1000 ha),19.000000001804114
Aurangabad,2017,Sugarcane,SUGARCANE PRODUCTION (1000 tons),52.004481556159654
Aurangabad,2018,Sugarcane,SUGARCANE PRODUCTION (1000 tons),71.00392484643284
Aurangabad,2019,Sugarcane,SUGARCANE PRODUCTION (1000 tons),73.00358004326972
Aurangabad,2020,Sugarcane,SUGARCANE PRODUCTION (1000 tons),87.00337193436921
Aurangabad,2021,Sugarcane,SUGARCANE PRODUCTION (1000 tons),61.004320106478716
Aurangabad,2022,Sugarcane,SUGARCANE PRODUCTION (1000 tons),46.00518323360836
Aurangabad,2023,Sugarcane,SUGARCANE PRODUCTION (1000 tons),49.00478735628595
Aurangabad,2025,Sugarcane,SUGARCANE PRODUCTION (1000 tons),63.00413363556945
Aurangabad,2030,Sugarcane,SUGARCANE PRODUCTION (1000 tons),91.00309614476393
Aurangabad,2035,Sugarcane,SUGARCANE PRODUCTION (1000 tons),110.00256152126892
Aurangabad,2040,Sugarcane,SUGARCANE PRODUCTION (1000 tons),120.00226093589865
Aurangabad,2045,Sugarcane,SUGARCANE PRODUCTION (1000 tons),127.00208354483178
Aurangabad,2050,Sugarcane,SUGARCANE PRODUCTION (1000 tons),155.00198263985592
Aurangabad,2017,Sugarcane,SUGARCANE YIELD (Kg per ha),6128.821953031796
Aurangabad,2018,Sugarcane,SUGARCANE YIELD (Kg per ha),5696.303117096881
Aurangabad,2019,Sugarcane,SUGARCANE YIELD (Kg per ha),6597.029763288483
Aurangabad,2020,Sugarcane,SUGARCANE YIELD (Kg per ha),7261.232136615157
Aurangabad,2021,Sugarcane,SUGARCANE YIELD (Kg per ha),6174.571294768129
Aurangabad,2022,Sugarcane,SUGARCANE YIELD (Kg per ha),6554.568559757218
Aurangabad,2023,Sugarcane,SUGARCANE YIELD (Kg per ha),6090.532823652524
Aurangabad,2025,Sugarcane,SUGARCANE YIELD (Kg per ha),6423.581763777221
Aurangabad,2030,Sugarcane,SUGARCANE YIELD (Kg per ha),7110.412510122125
Aurangabad,2035,Sugarcane,SUGARCANE YIELD (Kg per ha),7932.492710518038
Aurangabad,2040,Sugarcane,SUGARCANE YIELD (Kg per ha),6312.44063574637
Aurangabad,2045,Sugarcane,SUGARCANE YIELD (Kg per ha),6192.380864815147
Aurangabad,2050,Sugarcane,SUGARCANE YIELD (Kg per ha),7836.294025308349
Aurangabad,2017,Cotton,COTTON AREA (1000 ha),153.00812321362048
Aurangabad,2018,Cotton,COTTON AREA (1000 ha),198.04997727149308
Aurangabad,2019,Cotton,COTTON AREA (1000 ha),202.94143926029184
Aurangabad,2020,Cotton,COTTON AREA (1000 ha),202.94143926029184
Aurangabad,2021,Cotton,COTTON AREA (1000 ha),211.00872564970564
Aurangabad,2022,Cotton,COTTON AREA (1000 ha),134.00988198720165
Aurangabad,2023,Cotton,COTTON AREA (1000 ha),133.01396865819316
Aurangabad,2025,Cotton,COTTON AREA (1000 ha),137.00839248203062
Aurangabad,2030,Cotton,COTTON AREA (1000 ha),137.00839248203062
Aurangabad,2035,Cotton,COTTON AREA (1000 ha),108.02456873356554
Aurangabad,2040,Cotton,COTTON AREA (1000 ha),96.05048986101971
Aurangabad,2045,Cotton,COTTON AREA (1000 ha),111.01592787184077
Aurangabad,2050,Cotton,COTTON AREA (1000 ha),153.00549671228967
Aurangabad,2017,Cotton,COTTON PRODUCTION (1000 tons),10.001984767790434
Aurangabad,2018,Cotton,COTTON PRODUCTION (1000 tons),16.001599461263893
Aurangabad,2019,Cotton,COTTON PRODUCTION (1000 tons),17.001520429418257
Aurangabad,2020,Cotton,COTTON PRODUCTION (1000 tons),17.78899366233622
Aurangabad,2021,Cotton,COTTON PRODUCTION (1000 tons),5.002946486465581
Aurangabad,2022,Cotton,COTTON PRODUCTION (1000 tons),10.001984767790434
Aurangabad,2023,Cotton,COTTON PRODUCTION (1000 tons),5.002946486465581
Aurangabad,2025,Cotton,COTTON PRODUCTION (1000 tons),10.001984767790434
Aurangabad,2030,Cotton,COTTON PRODUCTION (1000 tons),18.001455389375263
Aurangabad,2035,Cotton,COTTON PRODUCTION (1000 tons),6.00232383946887
Aurangabad,2040,Cotton,COTTON PRODUCTION (1000 tons),7.002150503543362
Aurangabad,2045,Cotton,COTTON PRODUCTION (1000 tons),11.001860253079373
Aurangabad,2050,Cotton,COTTON PRODUCTION (1000 tons),18.001455389375263
Aurangabad,2017,Cotton,COTTON YIELD (Kg per ha),65.01495158266218
Aurangabad,2018,Cotton,COTTON YIELD (Kg per ha),80.9986485675571
Aurangabad,2019,Cotton,COTTON YIELD (Kg per ha),83.91577034220965
Aurangabad,2020,Cotton,COTTON YIELD (Kg per ha),93.3621803425923
Aurangabad,2021,Cotton,COTTON YIELD (Kg per ha),25.015517322010517
Aurangabad,2022,Cotton,COTTON YIELD (Kg per ha),72.00499974115613
Aurangabad,2023,Cotton,COTTON YIELD (Kg per ha),40.02677188748399
Aurangabad,2025,Cotton,COTTON YIELD (Kg per ha),75.00076684707236
Aurangabad,2030,Cotton,COTTON YIELD (Kg per ha),130.96860594010155
Aurangabad,2035,Cotton,COTTON YIELD (Kg per ha),57.01500303855826
Aurangabad,2040,Cotton,COTTON YIELD (Kg per ha),71.00656368217957
Aurangabad,2045,Cotton,COTTON YIELD (Kg per ha),97.98909284641327
Aurangabad,2050,Cotton,COTTON YIELD (Kg per ha),120.76038018059711
Aurangabad,2017,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),8.000000588059512
Aurangabad,2018,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),8.99993349827811
Aurangabad,2019,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),9.999913616263484
Aurangabad,2020,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),9.999913616263484
Aurangabad,2021,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),8.000000588059512
Aurangabad,2022,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),7.000049460921732
Aurangabad,2023,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),6.000091850773911
Aurangabad,2025,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),7.000049460921732
Aurangabad,2030,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),8.000000588059512
Aurangabad,2035,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),7.000049460921732
Aurangabad,2040,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),7.000049460921732
Aurangabad,2045,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.000115281302278
Aurangabad,2050,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),6.000091850773911
Aurangabad,2017,Fertilizers,NITROGEN SHARE IN NPK (Percent),88.99965600851375
Aurangabad,2018,Fertilizers,NITROGEN SHARE IN NPK (Percent),67.0001652262685
Aurangabad,2019,Fertilizers,NITROGEN SHARE IN NPK (Percent),58.00002020796348
Aurangabad,2020,Fertilizers,NITROGEN SHARE IN NPK (Percent),65.95262685491087
Aurangabad,2021,Fertilizers,NITROGEN SHARE IN NPK (Percent),55.00051763153625
Aurangabad,2022,Fertilizers,NITROGEN SHARE IN NPK (Percent),53.000265716383254
Aurangabad,2023,Fertilizers,NITROGEN SHARE IN NPK (Percent),53.00024093911944
Aurangabad,2025,Fertilizers,NITROGEN SHARE IN NPK (Percent),54.000359581509365
Aurangabad,2030,Fertilizers,NITROGEN SHARE IN NPK (Percent),49.999786432369625
Aurangabad,2035,Fertilizers,NITROGEN SHARE IN NPK (Percent),62.99989911169514
Aurangabad,2040,Fertilizers,NITROGEN SHARE IN NPK (Percent),59.99948551853417
Aurangabad,2045,Fertilizers,NITROGEN SHARE IN NPK (Percent),60.001072798963314
Aurangabad,2050,Fertilizers,NITROGEN SHARE IN NPK (Percent),62.03312473446373
Aurangabad,2017,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),11.000075380369351
Aurangabad,2018,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),32.999968031884265
Aurangabad,2019,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),30.000152043335927
Aurangabad,2020,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),18.22089723306064
Aurangabad,2021,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),29.999714706785337
Aurangabad,2022,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),32.000140850767025
Aurangabad,2023,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),16.000007492477955
Aurangabad,2025,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),29.99990049373847
Aurangabad,2030,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),20.999934130405073
Aurangabad,2035,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),19.00000034929926
Aurangabad,2040,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),23.00022811518866
Aurangabad,2045,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),23.99983807211643
Aurangabad,2050,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),23.053493793587663
Aurangabad,2017,Fertilizers,POTASH SHARE IN NPK (Percent),1.3570000443080164e-05
Aurangabad,2018,Fertilizers,POTASH SHARE IN NPK (Percent),7.323882932691117e-06
Aurangabad,2019,Fertilizers,POTASH SHARE IN NPK (Percent),12.000012806611673
Aurangabad,2020,Fertilizers,POTASH SHARE IN NPK (Percent),16.001472159183926
Aurangabad,2021,Fertilizers,POTASH SHARE IN NPK (Percent),14.999966506487889
Aurangabad,2022,Fertilizers,POTASH SHARE IN NPK (Percent),15.000024830455061
Aurangabad,2023,Fertilizers,POTASH SHARE IN NPK (Percent),30.999993523689454
Aurangabad,2025,Fertilizers,POTASH SHARE IN NPK (Percent),16.999999322767977
Aurangabad,2030,Fertilizers,POTASH SHARE IN NPK (Percent),28.000016770253637
Aurangabad,2035,Fertilizers,POTASH SHARE IN NPK (Percent),17.99999339274486
Aurangabad,2040,Fertilizers,POTASH SHARE IN NPK (Percent),15.999950285367396
Aurangabad,2045,Fertilizers,POTASH SHARE IN NPK (Percent),16.000036529497585
Aurangabad,2050,Fertilizers,POTASH SHARE IN NPK (Percent),15.000172053100576
Aurangabad,2017,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),2.9901692296361144
Aurangabad,2018,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),4.01433763365835
Aurangabad,2019,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),2.9901692296361144
Aurangabad,2020,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),2.9901692296361144
Aurangabad,2021,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),4.01433763365835
Aurangabad,2022,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),5.04064250014489
Aurangabad,2023,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),3.035939550328328
Aurangabad,2025,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),3.9926752894059248
Aurangabad,2030,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),8.996112761747217
Aurangabad,2035,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),4.9647337943768814
Aurangabad,2040,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),5.957048339370711
Aurangabad,2045,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),8.028150532936314
Aurangabad,2050,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),8.07945396932521
Aurangabad,2017,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),2.981466804621174
Aurangabad,2018,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),4.008009250316621
Aurangabad,2019,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),2.0186701807979306
Aurangabad,2020,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),2.846430377980151
Aurangabad,2021,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),3.989079767241886
Aurangabad,2022,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),4.988160769639237
Aurangabad,2023,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),2.985041434033074
Aurangabad,2025,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),3.049390451117215
Aurangabad,2030,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),8.02250562446794
Aurangabad,2035,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),4.98825810759536
Aurangabad,2040,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),5.009065822484203
Aurangabad,2045,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),6.956021341174349
Aurangabad,2050,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),7.531021341174347
Aurangabad,2017,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),0.005150483986789346
Aurangabad,2018,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.9947108526504689
Aurangabad,2019,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),0.9976831610273427
Aurangabad,2020,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),0.9298397029251982
Aurangabad,2021,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),2.012635275586184
Aurangabad,2022,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),2.9911272063452143
Aurangabad,2023,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),0.9994809549574065
Aurangabad,2025,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.9956938611557502
Aurangabad,2030,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),3.9991588042899395
Aurangabad,2035,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),2.00171611998002
Aurangabad,2040,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),2.0002696674203793
Aurangabad,2045,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),3.0099067145466334
Aurangabad,2050,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),3.79755735833432
Aurangabad,2017,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),0.03487568449671055
