District,Year,Crop,Target Column,Forecasted Value
Nanded,2050,Sugarcane,SUGARCANE PRODUCTION (1000 tons),38.265
Nanded,2017,Sugarcane,SUGARCANE YIELD (Kg per ha),5325.0
Nanded,2018,Sugarcane,SUGARCANE YIELD (Kg per ha),7071.0
Nanded,2019,Sugarcane,SUGARCANE YIELD (Kg per ha),8800.0
Nanded,2020,Sugarcane,SUGARCANE YIELD (Kg per ha),6679.0
Nanded,2021,Sugarcane,SUGARCANE YIELD (Kg per ha),7031.0
Nanded,2022,Sugarcane,SUGARCANE YIELD (Kg per ha),5412.0
Nanded,2023,Sugarcane,SUGARCANE YIELD (Kg per ha),4500.0
Nanded,2025,Sugarcane,SUGARCANE YIELD (Kg per ha),5231.0
Nanded,2030,Sugarcane,SUGARCANE YIELD (Kg per ha),7559.0
Nanded,2035,Sugarcane,SUGARCANE YIELD (Kg per ha),6265.0
Nanded,2040,Sugarcane,SUGARCANE YIELD (Kg per ha),6136.0
Nanded,2045,Sugarcane,SUGARCANE YIELD (Kg per ha),7217.0
Nanded,2050,Sugarcane,SUGARCANE YIELD (Kg per ha),6721.753333333333
Nanded,2017,Cotton,COTTON AREA (1000 ha),182.0
Nanded,2018,Cotton,COTTON AREA (1000 ha),182.0
Nanded,2019,Cotton,COTTON AREA (1000 ha),213.0
Nanded,2020,Cotton,COTTON AREA (1000 ha),208.66666666666654
Nanded,2021,Cotton,COTTON AREA (1000 ha),196.0
Nanded,2022,Cotton,COTTON AREA (1000 ha),182.0
Nanded,2023,Cotton,COTTON AREA (1000 ha),182.0
Nanded,2025,Cotton,COTTON AREA (1000 ha),170.0
Nanded,2030,Cotton,COTTON AREA (1000 ha),196.0
Nanded,2035,Cotton,COTTON AREA (1000 ha),196.0
Nanded,2040,Cotton,COTTON AREA (1000 ha),170.0
Nanded,2045,Cotton,COTTON AREA (1000 ha),182.0
Nanded,2050,Cotton,COTTON AREA (1000 ha),196.0
Nanded,2017,Cotton,COTTON PRODUCTION (1000 tons),14.251666666666667
Nanded,2018,Cotton,COTTON PRODUCTION (1000 tons),17.0
Nanded,2019,Cotton,COTTON PRODUCTION (1000 tons),22.666666666666753
Nanded,2020,Cotton,COTTON PRODUCTION (1000 tons),13.0
Nanded,2021,Cotton,COTTON PRODUCTION (1000 tons),5.5
Nanded,2022,Cotton,COTTON PRODUCTION (1000 tons),11.0
Nanded,2023,Cotton,COTTON PRODUCTION (1000 tons),8.0
Nanded,2025,Cotton,COTTON PRODUCTION (1000 tons),13.0
Nanded,2030,Cotton,COTTON PRODUCTION (1000 tons),24.5
Nanded,2035,Cotton,COTTON PRODUCTION (1000 tons),5.5
Nanded,2040,Cotton,COTTON PRODUCTION (1000 tons),11.0
Nanded,2045,Cotton,COTTON PRODUCTION (1000 tons),20.0
Nanded,2050,Cotton,COTTON PRODUCTION (1000 tons),14.251666666666667
Nanded,2017,Cotton,COTTON YIELD (Kg per ha),75.48
Nanded,2018,Cotton,COTTON YIELD (Kg per ha),91.28
Nanded,2019,Cotton,COTTON YIELD (Kg per ha),108.85333333333334
Nanded,2020,Cotton,COTTON YIELD (Kg per ha),60.94
Nanded,2021,Cotton,COTTON YIELD (Kg per ha),27.276666666666667
Nanded,2022,Cotton,COTTON YIELD (Kg per ha),59.2
Nanded,2023,Cotton,COTTON YIELD (Kg per ha),39.96
Nanded,2025,Cotton,COTTON YIELD (Kg per ha),75.60333333333334
Nanded,2030,Cotton,COTTON YIELD (Kg per ha),121.65
Nanded,2035,Cotton,COTTON YIELD (Kg per ha),29.913333333333334
Nanded,2040,Cotton,COTTON YIELD (Kg per ha),64.90666666666667
Nanded,2045,Cotton,COTTON YIELD (Kg per ha),108.11666666666666
Nanded,2050,Cotton,COTTON YIELD (Kg per ha),76.76333333333334
Nanded,2017,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2018,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2019,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.0
Nanded,2020,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.0
Nanded,2021,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2022,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2023,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),3.0
Nanded,2025,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2030,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.0
Nanded,2035,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),5.0
Nanded,2040,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2045,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2050,Fruits and Vegetables,FRUITS AND VEGETABLES AREA (1000 ha),4.0
Nanded,2017,Fertilizers,NITROGEN SHARE IN NPK (Percent),78.66
Nanded,2018,Fertilizers,NITROGEN SHARE IN NPK (Percent),76.28
Nanded,2019,Fertilizers,NITROGEN SHARE IN NPK (Percent),56.735
Nanded,2020,Fertilizers,NITROGEN SHARE IN NPK (Percent),57.965
Nanded,2021,Fertilizers,NITROGEN SHARE IN NPK (Percent),45.37
Nanded,2022,Fertilizers,NITROGEN SHARE IN NPK (Percent),44.82
Nanded,2023,Fertilizers,NITROGEN SHARE IN NPK (Percent),59.975
Nanded,2025,Fertilizers,NITROGEN SHARE IN NPK (Percent),54.97
Nanded,2030,Fertilizers,NITROGEN SHARE IN NPK (Percent),55.78
Nanded,2035,Fertilizers,NITROGEN SHARE IN NPK (Percent),67.045
Nanded,2040,Fertilizers,NITROGEN SHARE IN NPK (Percent),69.835
Nanded,2045,Fertilizers,NITROGEN SHARE IN NPK (Percent),71.125
Nanded,2050,Fertilizers,NITROGEN SHARE IN NPK (Percent),58.58
Nanded,2017,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),18.3333333333333
Nanded,2018,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),23.0
Nanded,2019,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),32.0
Nanded,2020,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),23.0
Nanded,2021,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),32.0
Nanded,2022,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),35.5
Nanded,2023,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),12.666666666666613
Nanded,2025,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),29.0
Nanded,2030,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),21.5
Nanded,2035,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),12.666666666666613
Nanded,2040,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),18.3333333333333
Nanded,2045,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),12.666666666666613
Nanded,2050,Fertilizers,PHOSPHATE SHARE IN NPK (Percent),21.5
Nanded,2017,Fertilizers,POTASH SHARE IN NPK (Percent),0.0
Nanded,2018,Fertilizers,POTASH SHARE IN NPK (Percent),0.0
Nanded,2019,Fertilizers,POTASH SHARE IN NPK (Percent),11.0
Nanded,2020,Fertilizers,POTASH SHARE IN NPK (Percent),18.026666666666667
Nanded,2021,Fertilizers,POTASH SHARE IN NPK (Percent),23.0
Nanded,2022,Fertilizers,POTASH SHARE IN NPK (Percent),21.0
Nanded,2023,Fertilizers,POTASH SHARE IN NPK (Percent),28.0
Nanded,2025,Fertilizers,POTASH SHARE IN NPK (Percent),16.0
Nanded,2030,Fertilizers,POTASH SHARE IN NPK (Percent),23.0
Nanded,2035,Fertilizers,POTASH SHARE IN NPK (Percent),23.0
Nanded,2040,Fertilizers,POTASH SHARE IN NPK (Percent),12.0
Nanded,2045,Fertilizers,POTASH SHARE IN NPK (Percent),12.0
Nanded,2050,Fertilizers,POTASH SHARE IN NPK (Percent),18.026666666666667
Nanded,2017,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),3.0
Nanded,2018,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),2.0
Nanded,2019,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),4.0
Nanded,2020,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),3.31
Nanded,2021,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),4.0
Nanded,2022,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),5.0
Nanded,2023,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),5.0
Nanded,2025,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),6.0
Nanded,2030,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),8.0
Nanded,2035,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),6.0
Nanded,2040,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),7.0
Nanded,2045,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),6.0
Nanded,2050,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),7.12
Nanded,2017,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),3.0
Nanded,2018,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),2.0
Nanded,2019,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),4.0
Nanded,2020,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),3.33
Nanded,2021,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),4.0
Nanded,2022,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),5.0
Nanded,2023,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),5.0
Nanded,2025,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),6.0
Nanded,2030,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),8.0
Nanded,2035,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),5.0
Nanded,2040,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),6.0
Nanded,2045,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),5.0
Nanded,2050,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),6.0
Nanded,2017,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.0
Nanded,2018,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.0
Nanded,2019,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),2.0
Nanded,2020,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.0
Nanded,2021,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),3.0
Nanded,2022,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),4.0
Nanded,2023,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.0
Nanded,2025,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),3.0
Nanded,2030,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),3.0
Nanded,2035,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.0
Nanded,2040,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),2.0
Nanded,2045,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),1.0
Nanded,2050,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),3.0
Nanded,2017,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),1.0
Nanded,2018,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),1.0
Nanded,2019,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),2.0
Nanded,2020,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),1.0
Nanded,2021,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),3.0
Nanded,2022,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),4.0
Nanded,2023,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),1.0
Nanded,2025,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),3.0
Nanded,2030,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),3.0
Nanded,2035,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),1.0
Nanded,2040,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),2.0
Nanded,2045,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),1.0
Nanded,2050,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),2.0
Nanded,2017,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),0.0
Nanded,2018,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),0.0
Nanded,2019,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),1.0
Nanded,2020,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),0.53
Nanded,2021,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),2.0
Nanded,2022,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),2.0
Nanded,2023,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),2.0
Nanded,2025,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),2.0
Nanded,2030,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),4.0
Nanded,2035,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),2.0
Nanded,2040,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),1.0
Nanded,2045,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),1.0
Nanded,2050,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),2.0
Nanded,2017,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),0.48123412698412693
Nanded,2018,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),0.48123412698412693
Nanded,2019,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),0.7857341269841267
Nanded,2020,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),0.6337341269841267
Nanded,2021,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),1.9342499999999998
Nanded,2022,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),2.013583333333333
Nanded,2023,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),1.9158928571428573
Nanded,2025,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),1.9996666666666665
Nanded,2030,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),2.888083333333333
Nanded,2035,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),1.9192261904761905
Nanded,2040,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),0.8832341269841268
Nanded,2045,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),0.8274841269841269
Nanded,2050,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),1.9885
Nanded,2017,Weather,Min Temp (Centigrate),21.0
Nanded,2018,Weather,Min Temp (Centigrate),21.0
Nanded,2019,Weather,Min Temp (Centigrate),20.0
Nanded,2020,Weather,Min Temp (Centigrate),21.0
Nanded,2021,Weather,Min Temp (Centigrate),20.0
Nanded,2022,Weather,Min Temp (Centigrate),20.0
Nanded,2023,Weather,Min Temp (Centigrate),21.0
Nanded,2025,Weather,Min Temp (Centigrate),21.0
Nanded,2030,Weather,Min Temp (Centigrate),20.0
Nanded,2035,Weather,Min Temp (Centigrate),20.0
Nanded,2040,Weather,Min Temp (Centigrate),21.0
Nanded,2045,Weather,Min Temp (Centigrate),21.0
Nanded,2050,Weather,Min Temp (Centigrate),21.0
Nanded,2017,Weather,Max Temp (Centigrate),34.0
Nanded,2018,Weather,Max Temp (Centigrate),33.0
Nanded,2019,Weather,Max Temp (Centigrate),33.0
Nanded,2020,Weather,Max Temp (Centigrate),34.0
Nanded,2021,Weather,Max Temp (Centigrate),33.0
Nanded,2022,Weather,Max Temp (Centigrate),33.0
Nanded,2023,Weather,Max Temp (Centigrate),34.0
Nanded,2025,Weather,Max Temp (Centigrate),34.0
Nanded,2030,Weather,Max Temp (Centigrate),33.0
Nanded,2035,Weather,Max Temp (Centigrate),33.0
Nanded,2040,Weather,Max Temp (Centigrate),33.0
Nanded,2045,Weather,Max Temp (Centigrate),33.0
Nanded,2050,Weather,Max Temp (Centigrate),33.0
Nanded,2017,Weather,Precipitation (mm),793.0
Nanded,2018,Weather,Precipitation (mm),962.0
Nanded,2019,Weather,Precipitation (mm),899.0
Nanded,2020,Weather,Precipitation (mm),986.28
Nanded,2021,Weather,Precipitation (mm),944.0
Nanded,2022,Weather,Precipitation (mm),478.0
Nanded,2023,Weather,Precipitation (mm),244.0
Nanded,2025,Weather,Precipitation (mm),863.0
Nanded,2030,Weather,Precipitation (mm),806.0
Nanded,2035,Weather,Precipitation (mm),1362.0
Nanded,2040,Weather,Precipitation (mm),929.0
Nanded,2045,Weather,Precipitation (mm),890.0
Nanded,2050,Weather,Precipitation (mm),1195.1966666666667
Nanded,2017,Weather,Irrigated Area,15.46
Nanded,2018,Weather,Irrigated Area,15.745
Nanded,2019,Weather,Irrigated Area,26.78
Nanded,2020,Weather,Irrigated Area,36.97
Nanded,2021,Weather,Irrigated Area,14.785
Nanded,2022,Weather,Irrigated Area,15.985
Nanded,2023,Weather,Irrigated Area,15.875
Nanded,2025,Weather,Irrigated Area,16.19
Nanded,2030,Weather,Irrigated Area,29.24
Nanded,2035,Weather,Irrigated Area,28.14
Nanded,2040,Weather,Irrigated Area,41.88
Nanded,2045,Weather,Irrigated Area,42.625
Nanded,2050,Weather,Irrigated Area,44.475
Nanded,2017,Weather,Annual Rainfall,812.105
Nanded,2018,Weather,Annual Rainfall,852.375
Nanded,2019,Weather,Annual Rainfall,801.38
Nanded,2020,Weather,Annual Rainfall,877.365
Nanded,2021,Weather,Annual Rainfall,1001.91
Nanded,2022,Weather,Annual Rainfall,644.02
Nanded,2023,Weather,Annual Rainfall,472.85
Nanded,2025,Weather,Annual Rainfall,1047.005
Nanded,2030,Weather,Annual Rainfall,742.885
Nanded,2035,Weather,Annual Rainfall,1260.98
Nanded,2040,Weather,Annual Rainfall,800.27
Nanded,2045,Weather,Annual Rainfall,875.905
Nanded,2050,Weather,Annual Rainfall,995.125
Nasik,2017,Rice,RICE AREA (1000 ha),38.0
Nasik,2018,Rice,RICE AREA (1000 ha),36.0
Nasik,2019,Rice,RICE AREA (1000 ha),34.0
Nasik,2020,Rice,RICE AREA (1000 ha),34.0
Nasik,2021,Rice,RICE AREA (1000 ha),35.0
Nasik,2022,Rice,RICE AREA (1000 ha),35.0
Nasik,2023,Rice,RICE AREA (1000 ha),36.0
Nasik,2025,Rice,RICE AREA (1000 ha),34.0
Nasik,2030,Rice,RICE AREA (1000 ha),34.0
Nasik,2035,Rice,RICE AREA (1000 ha),36.0
Nasik,2040,Rice,RICE AREA (1000 ha),36.0
Nasik,2045,Rice,RICE AREA (1000 ha),38.0
Nasik,2050,Rice,RICE AREA (1000 ha),41.5
Nasik,2017,Rice,RICE PRODUCTION (1000 tons),22.0
Nasik,2018,Rice,RICE PRODUCTION (1000 tons),38.0
Nasik,2019,Rice,RICE PRODUCTION (1000 tons),34.0
Nasik,2020,Rice,RICE PRODUCTION (1000 tons),23.76
Nasik,2021,Rice,RICE PRODUCTION (1000 tons),36.0
Nasik,2022,Rice,RICE PRODUCTION (1000 tons),30.0
Nasik,2023,Rice,RICE PRODUCTION (1000 tons),5.0
Nasik,2025,Rice,RICE PRODUCTION (1000 tons),37.0
Nasik,2030,Rice,RICE PRODUCTION (1000 tons),36.0
Nasik,2035,Rice,RICE PRODUCTION (1000 tons),60.0
Nasik,2040,Rice,RICE PRODUCTION (1000 tons),59.0
Nasik,2045,Rice,RICE PRODUCTION (1000 tons),64.0
Nasik,2050,Rice,RICE PRODUCTION (1000 tons),55.0
Nasik,2017,Rice,RICE YIELD (Kg per ha),579.0
Nasik,2018,Rice,RICE YIELD (Kg per ha),1056.0
Nasik,2019,Rice,RICE YIELD (Kg per ha),1000.0
Nasik,2020,Rice,RICE YIELD (Kg per ha),587.4666666666667
Nasik,2021,Rice,RICE YIELD (Kg per ha),1040.0
Nasik,2022,Rice,RICE YIELD (Kg per ha),862.0
Nasik,2023,Rice,RICE YIELD (Kg per ha),146.0
Nasik,2025,Rice,RICE YIELD (Kg per ha),1083.0
Nasik,2030,Rice,RICE YIELD (Kg per ha),1074.0
Nasik,2035,Rice,RICE YIELD (Kg per ha),1662.0
Nasik,2040,Rice,RICE YIELD (Kg per ha),1622.0
Nasik,2045,Rice,RICE YIELD (Kg per ha),1695.0
Nasik,2050,Rice,RICE YIELD (Kg per ha),1310.0
Nasik,2017,Wheat,WHEAT AREA (1000 ha),86.06
Nasik,2018,Wheat,WHEAT AREA (1000 ha),86.06
Nasik,2019,Wheat,WHEAT AREA (1000 ha),88.87
Nasik,2020,Wheat,WHEAT AREA (1000 ha),77.64
Nasik,2021,Wheat,WHEAT AREA (1000 ha),78.43
Nasik,2022,Wheat,WHEAT AREA (1000 ha),93.43
Nasik,2023,Wheat,WHEAT AREA (1000 ha),51.33
Nasik,2025,Wheat,WHEAT AREA (1000 ha),86.8
Nasik,2030,Wheat,WHEAT AREA (1000 ha),93.58
Nasik,2035,Wheat,WHEAT AREA (1000 ha),108.42
Nasik,2040,Wheat,WHEAT AREA (1000 ha),115.65
Nasik,2045,Wheat,WHEAT AREA (1000 ha),111.09
Nasik,2050,Wheat,WHEAT AREA (1000 ha),108.91
Nasik,2017,Wheat,WHEAT PRODUCTION (1000 tons),38.0
Nasik,2018,Wheat,WHEAT PRODUCTION (1000 tons),46.0
Nasik,2019,Wheat,WHEAT PRODUCTION (1000 tons),49.0
Nasik,2020,Wheat,WHEAT PRODUCTION (1000 tons),42.413333333333334
Nasik,2021,Wheat,WHEAT PRODUCTION (1000 tons),56.0
Nasik,2022,Wheat,WHEAT PRODUCTION (1000 tons),43.0
Nasik,2023,Wheat,WHEAT PRODUCTION (1000 tons),15.0
Nasik,2025,Wheat,WHEAT PRODUCTION (1000 tons),62.0
Nasik,2030,Wheat,WHEAT PRODUCTION (1000 tons),67.0
Nasik,2035,Wheat,WHEAT PRODUCTION (1000 tons),94.0
Nasik,2040,Wheat,WHEAT PRODUCTION (1000 tons),97.0
Nasik,2045,Wheat,WHEAT PRODUCTION (1000 tons),81.0
Nasik,2050,Wheat,WHEAT PRODUCTION (1000 tons),76.0
Nasik,2017,Wheat,WHEAT YIELD (Kg per ha),434.4792857142858
Nasik,2018,Wheat,WHEAT YIELD (Kg per ha),500.11920238095234
Nasik,2019,Wheat,WHEAT YIELD (Kg per ha),511.56795238095214
Nasik,2020,Wheat,WHEAT YIELD (Kg per ha),463.6502023809525
Nasik,2021,Wheat,WHEAT YIELD (Kg per ha),705.4594761904764
Nasik,2022,Wheat,WHEAT YIELD (Kg per ha),467.08020238095224
Nasik,2023,Wheat,WHEAT YIELD (Kg per ha),435.8922023809524
Nasik,2025,Wheat,WHEAT YIELD (Kg per ha),704.4249404761907
Nasik,2030,Wheat,WHEAT YIELD (Kg per ha),710.3204940476194
Nasik,2035,Wheat,WHEAT YIELD (Kg per ha),869.0710515873019
Nasik,2040,Wheat,WHEAT YIELD (Kg per ha),818.9877658730154
Nasik,2045,Wheat,WHEAT YIELD (Kg per ha),717.3837797619049
Nasik,2050,Wheat,WHEAT YIELD (Kg per ha),719.129779761905
Nasik,2017,Sorghum,SORGHUM AREA (1000 ha),63.0
Nasik,2018,Sorghum,SORGHUM AREA (1000 ha),56.0
Nasik,2019,Sorghum,SORGHUM AREA (1000 ha),47.0
Nasik,2020,Sorghum,SORGHUM AREA (1000 ha),28.0
Nasik,2021,Sorghum,SORGHUM AREA (1000 ha),56.0
Nasik,2022,Sorghum,SORGHUM AREA (1000 ha),45.0
Nasik,2023,Sorghum,SORGHUM AREA (1000 ha),30.0
Nasik,2025,Sorghum,SORGHUM AREA (1000 ha),40.0
Nasik,2030,Sorghum,SORGHUM AREA (1000 ha),55.0
Nasik,2035,Sorghum,SORGHUM AREA (1000 ha),60.0
Nasik,2040,Sorghum,SORGHUM AREA (1000 ha),88.0
Nasik,2045,Sorghum,SORGHUM AREA (1000 ha),74.0
Nasik,2050,Sorghum,SORGHUM AREA (1000 ha),88.0
Nasik,2017,Sorghum,SORGHUM PRODUCTION (1000 tons),25.01
Nasik,2018,Sorghum,SORGHUM PRODUCTION (1000 tons),20.68
Nasik,2019,Sorghum,SORGHUM PRODUCTION (1000 tons),12.66
Nasik,2020,Sorghum,SORGHUM PRODUCTION (1000 tons),7.39
Nasik,2021,Sorghum,SORGHUM PRODUCTION (1000 tons),14.69
Nasik,2022,Sorghum,SORGHUM PRODUCTION (1000 tons),7.33
Nasik,2023,Sorghum,SORGHUM PRODUCTION (1000 tons),4.98
Nasik,2025,Sorghum,SORGHUM PRODUCTION (1000 tons),25.01
Nasik,2030,Sorghum,SORGHUM PRODUCTION (1000 tons),37.56
Nasik,2035,Sorghum,SORGHUM PRODUCTION (1000 tons),50.23
Nasik,2040,Sorghum,SORGHUM PRODUCTION (1000 tons),87.58
Nasik,2045,Sorghum,SORGHUM PRODUCTION (1000 tons),67.91
Nasik,2050,Sorghum,SORGHUM PRODUCTION (1000 tons),56.38
Nasik,2017,Sorghum,SORGHUM YIELD (Kg per ha),370.5
Nasik,2018,Sorghum,SORGHUM YIELD (Kg per ha),370.5
Nasik,2019,Sorghum,SORGHUM YIELD (Kg per ha),284.0
Nasik,2020,Sorghum,SORGHUM YIELD (Kg per ha),186.08
Nasik,2021,Sorghum,SORGHUM YIELD (Kg per ha),284.0
Nasik,2022,Sorghum,SORGHUM YIELD (Kg per ha),148.0
Nasik,2023,Sorghum,SORGHUM YIELD (Kg per ha),148.0
Nasik,2025,Sorghum,SORGHUM YIELD (Kg per ha),623.6666666666684
Nasik,2030,Sorghum,SORGHUM YIELD (Kg per ha),678.0
Nasik,2035,Sorghum,SORGHUM YIELD (Kg per ha),836.5
Nasik,2040,Sorghum,SORGHUM YIELD (Kg per ha),1048.5
Nasik,2045,Sorghum,SORGHUM YIELD (Kg per ha),907.0
Nasik,2050,Sorghum,SORGHUM YIELD (Kg per ha),644.0
Nasik,2017,Pearl Millet,PEARL MILLET AREA (1000 ha),351.0
Nasik,2018,Pearl Millet,PEARL MILLET AREA (1000 ha),416.0
Nasik,2019,Pearl Millet,PEARL MILLET AREA (1000 ha),402.0
Nasik,2020,Pearl Millet,PEARL MILLET AREA (1000 ha),398.99
Nasik,2021,Pearl Millet,PEARL MILLET AREA (1000 ha),361.0
Nasik,2022,Pearl Millet,PEARL MILLET AREA (1000 ha),260.0
Nasik,2023,Pearl Millet,PEARL MILLET AREA (1000 ha),325.0
Nasik,2025,Pearl Millet,PEARL MILLET AREA (1000 ha),385.0
Nasik,2030,Pearl Millet,PEARL MILLET AREA (1000 ha),334.0
Nasik,2035,Pearl Millet,PEARL MILLET AREA (1000 ha),345.0
Nasik,2040,Pearl Millet,PEARL MILLET AREA (1000 ha),332.0
Nasik,2045,Pearl Millet,PEARL MILLET AREA (1000 ha),296.0
Nasik,2050,Pearl Millet,PEARL MILLET AREA (1000 ha),296.0
Nasik,2017,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),88.95
Nasik,2018,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),148.5
Nasik,2019,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),163.46
Nasik,2020,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),146.05
Nasik,2021,Pearl Millet,PEARL MILLET PRODUCTION (1000 tons),170.47
